48000,48213,0
48000,47786,28586
48000,47786,28060
48000,47786,28026
48000,47786,28390
48000,47786,33020
64000,62293,21496
64000,66548,40136
64000,63573,46280
64000,64001,38020
64000,64000,38236
64000,64426,38000
64000,64853,38160
80000,77653,53700
80000,81493,47150
80000,80213,59523
80000,80213,47496
80000,80213,48456
80000,79603,47513
96000,97046,56220
96000,95383,56510
96000,95573,57790
96000,96061,57160
96000,96853,57093
112000,111143,65303
112000,112043,65910
112000,113066,66890
112000,112296,65696
112000,112640,68593
112000,112640,66496
128000,125938,141866
128000,124586,76646
128000,129280,91063
128000,128113,80083
128000,128426,80070
128000,127573,89593
144000,140373,119143
144000,145493,130220
144000,145493,129100
144000,144640,129303
144000,147760,140046
144000,145346,127760
160000,153758,111566
160000,155306,143583
160000,162133,148743
160000,159573,149380
160000,160000,149716
160000,159573,148856
176000,181333,145046
176000,171520,156500
176000,177385,160250
176000,176496,162046
176000,175360,158016
176000,175083,157650
192000,195135,156256
192000,185600,160470
192000,196693,169880
192000,195840,172113
192000,194133,166700
192000,192853,168733
208000,205226,230953
208000,210773,163653
208000,212736,168303
208000,211288,167690
208000,210346,164336
224000,218880,176096
224000,224426,183706
224000,226150,184216
224000,226788,182320
224000,226133,183543
240000,242346,191646
240000,240213,193633
240000,238933,190143
240000,238080,190776
240000,239786,191403
256000,244008,189466
256000,253291,205200
256000,254866,210283
256000,255945,211963
256000,258560,211176
272000,279893,206223
272000,262021,211840
272000,275200,218223
272000,275781,216110
272000,275923,220216
272000,277620,225960
288000,281173,215193
288000,276586,216706
288000,279695,219896
288000,283306,218180
288000,284235,224893
288000,283470,220976
304000,305995,212310
304000,289280,223976
304000,307746,247960
304000,304213,235060
304000,299946,228536
304000,300371,237900
320000,308906,231600
320000,328106,234086
320000,324693,219006
320000,322626,222323
336000,338773,198490
336000,331768,244546
336000,331846,242803
336000,337305,238660
352000,340978,214133
352000,353681,249726
352000,347733,247866
352000,350720,247080
352000,351221,260096
368000,381866,210273
368000,357161,248176
368000,378453,249503
368000,370395,247326
368000,367360,249643
384000,385280,221000
384000,369493,253923
384000,388103,247936
384000,376425,250206
384000,375466,248833
400000,393228,251273
400000,415275,250100
400000,398080,262340
400000,414720,252716
400000,413013,255056
416000,400640,506
416000,436480,266216
416000,422255,257580
416000,432213,268780
416000,418416,253780
432000,441036,262070
432000,436053,262043
432000,434293,265686
432000,435878,274503
448000,469333,256930
448000,454201,273396
448000,446555,273686
448000,441061,265506
448000,439476,265866
464000,487065,275696
464000,462780,264593
464000,441173,268330
464000,445890,272906
480000,489386,282516
480000,485585,283650
480000,485860,310510
480000,501858,274880
480000,486243,282936
496000,486975,282606
496000,498026,287590
496000,498410,286210
496000,481606,296140
496000,477121,268203
512000,495341,243676
512000,513983,297196
512000,499378,286120
512000,493226,291246
528000,512853,293716
528000,521675,293326
528000,553386,282340
528000,527781,283783
528000,538031,275000
544000,562435,305426
544000,547976,295073
544000,541403,286110
544000,552250,296270
560000,572160,239843
560000,569225,279166
560000,553368,309253
560000,553813,290396
560000,566186,289200
576000,562405,2833
576000,596255,283946
576000,597833,279486
576000,556485,298763
576000,558401,288586
576000,560640,276450
592000,580693,287933
592000,579413,302633
592000,600320,303810
592000,590080,298816
592000,588551,302223
