61440,31494,29958,0,0
122880,63270,59636,0,0
245760,125916,119896,0,0
411648,210835,200887,0,0
1222656,740268,483539,0,0
2433024,1245801,1187546,0,0
4018944,2083688,1936014,0,0
11620864,3935094,3747005,0,0
12833792,4006065,3578984,0,0
14330368,4001879,3857603,0,0
16227840,3957493,3900927,0,0
18689792,3960222,3469779,0,0
22039040,3976172,3466471,0,0
61440,31540,29907,0,0
122880,63341,59555,0,0
245760,126729,119063,0,0
409088,209582,199563,0,0
1222656,748819,474754,0,0
2433024,1258458,1174961,0,0
4018176,2053102,1965559,0,0
11621120,4043867,3913032,0,0
12833024,3913574,3768718,0,0
14330368,3973273,3840688,0,0
16228608,3952523,3872757,0,0
18688512,3977635,3316253,0,0
22038016,3984287,3375174,0,0
1,1,0,0,0
61440,31381,30065,0,0
1,1,0,0,0
122880,62684,60212,0,0
1,1,0,0,0
245760,125696,120100,0,0
1,1,0,0,0
406528,209464,197119,0,0
1,1,0,0,0
4,243545,223518,0,0
61440,31554,29897,0,0
4,4,0,0,0
122880,63023,59872,0,0
4,4,0,0,0
245760,126324,119468,0,0
4,4,0,0,0
405504,208100,197460,0,0
4,4,0,0,0
1198080,612708,585529,0,0
4,4,0,0,0
2433024,1249694,1183733,0,0
4,4,0,0,0
4020480,2168648,1853310,0,0
4,4,0,0,0
11621888,4015464,4339612,0,0
4,4,0,0,0
12833280,4020748,4339448,0,0
4,4,0,0,0
14330880,3999995,4340488,0,0
4,4,0,0,0
16231936,3976441,4342282,0,0
4,4,0,0,0
18691072,4001990,4341816,0,0
4,4,0,0,0
22038784,3953903,4344853,0,0
4,4,0,0,0
2560,2425,142,0,0
4,4,0,0,0
5120,4867,266,0,0
4,4,0,0,0
10240,9714,553,0,0
4,4,0,0,0
16896,16042,897,0,0
4,4,0,0,0
49664,47166,2626,0,0
4,4,0,0,0
96512,91626,5133,0,0
4,4,0,0,0
166144,157746,8826,0,0
4,4,0,0,0
483072,458319,25985,0,0
4,4,0,0,0
534016,506760,28626,0,0
4,4,0,0,0
597504,566999,32045,0,0
4,4,0,0,0
676608,642086,36264,0,0
4,4,0,0,0
778752,739137,41625,0,0
4,4,0,0,0
919040,872191,49220,0,0
11942656,4520963,4426567,0,0
11943936,3984835,4342203,0,0
4,4,0,0,0
51200,26478,24731,0,0
4,4,0,0,0
4,53028,49388,0,0
11943936,4011654,4339580,0,0
1,1,0,0,0
51200,26438,24768,0,0
1,1,0,0,0
102400,53234,49178,0,0
506880,264180,242760,0,0
11946496,3994919,4340954,0,0
1,1,0,0,0
11942144,4008444,4339974,0,0
14331136,3996559,4340084,0,0
14327296,-149857551,-112400748,0,0
1,1,0,0,0
14329344,4005661,4341478,0,0
14324480,4905007,4316625,0,0
597248,597248,0,0,0
