61440,57447,8955,61460,0,0,0
122880,114820,8060,122880,0,0,0
165888,154831,11057,165888,0,0,0
245760,229288,16472,245760,0,0,0
307200,286615,20585,307200,0,0,0
350208,326608,23600,350208,0,0,0
411648,383592,28056,411648,0,0,0
436224,409208,27016,436224,0,0,0
473088,441102,31986,473088,0,0,0
509952,475511,34441,509952,0,0,0
559104,519681,39423,559104,0,0,0
583680,546229,37451,583680,0,0,0
614400,574763,39637,614400,0,0,0
712704,666167,46537,712704,0,0,0
743424,695793,47631,743424,0,0,0
817152,764647,52505,817152,0,0,0
878592,821735,56857,878592,0,0,0
946176,884844,61332,946176,0,0,0
952320,890080,62240,952320,0,0,0
958464,896552,61912,958464,0,0,0
976896,918017,58879,976896,0,0,0
989184,925370,63814,989184,0,0,0
995328,930553,64775,995328,0,0,0
1019904,954605,65299,1019904,0,0,0
1019904,954301,65603,1019904,0,0,0
1050624,979922,70702,1050624,0,0,0
1062912,997032,65880,1062912,0,0,0
1087488,1014861,72627,1087488,0,0,0
1112064,1040543,71521,1112064,0,0,0
1142784,1069784,73000,1142784,0,0,0
1198080,1121349,76731,1198080,0,0,0
1222656,1143805,78851,1222656,0,0,0
1222656,1144121,78535,1222656,0,0,0
1222656,1144366,78290,1222656,0,0,0
1284096,1205869,78227,1284096,0,0,0
1314816,1230021,84795,1314816,0,0,0
1357824,1270284,87540,1357824,0,0,0
1357824,1270435,87389,1357824,0,0,0
1400832,1315353,85479,1400832,0,0,0
1456128,1360147,95981,1456128,0,0,0
1529856,1429841,100015,1529856,0,0,0
1628160,1521301,106859,1628160,0,0,0
1744896,1628874,116022,1744896,0,0,0
1873920,1752727,121193,1873920,0,0,0
1966080,1837783,128297,1966080,0,0,0
1996800,1867916,128884,1996800,0,0,0
2033664,1900344,133320,2033664,0,0,0
2095104,1963820,131284,2095104,0,0,0
2138112,1997502,140610,2138112,0,0,0
2211840,2065952,145888,2211840,0,0,0
2211840,2065952,145888,2211840,0,0,0
2297856,2147649,150207,2297856,0,0,0
2297856,2147649,150207,2297856,0,0,0
2433024,2273377,159647,2433024,0,0,0
2433024,2273377,159647,2433024,0,0,0
2482176,2319567,162609,2482176,0,0,0
2482176,2319567,162609,2482176,0,0,0
2531328,2366477,164851,2531328,0,0,0
2531328,2366477,164851,2531328,0,0,0
2697216,2521513,175703,2697216,0,0,0
2697216,2521513,175703,2697216,0,0,0
2820096,2636657,183439,2820096,0,0,0
2820096,2636657,183439,2820096,0,0,0
2887680,2699920,187760,2887680,0,0,0
2955264,2761171,194093,2955264,0,0,0
2955264,2761171,194093,2955264,0,0,0
2955264,2761005,194259,2955264,0,0,0
3028992,2834092,194900,3028992,0,0,0
3028992,2834092,194900,3028992,0,0,0
3028992,2830644,198348,3028992,0,0,0
3096576,2899685,196891,3096576,0,0,0
3108864,2907266,201598,3108864,0,0,0
3108864,2907266,201598,3108864,0,0,0
3188736,2980484,208252,3188736,0,0,0
3188736,2980484,208252,3188736,0,0,0
3188736,2978314,210422,3188736,0,0,0
3274752,3061515,213237,3274752,0,0,0
3274752,3061515,213237,3274752,0,0,0
3360768,3143769,216999,3360768,0,0,0
3360768,3143769,216999,3360768,0,0,0
3459072,3231481,227591,3459072,0,0,0
3459072,3231481,227591,3459072,0,0,0
3557376,3321212,236164,3557376,0,0,0
3557376,3321212,236164,3557376,0,0,0
3661824,3421345,240479,3661824,0,0,0
3661824,3421345,240479,3661824,0,0,0
3772416,3527637,244779,3772416,0,0,0
3772416,3527637,244779,3772416,0,0,0
3895296,3637962,257334,3895296,0,0,0
3895296,3638498,256798,3895296,0,0,0
3895296,3637962,257334,3895296,0,0,0
3895296,3638498,256798,3895296,0,0,0
4018176,3754426,263750,4018176,0,0,0
4018176,3754426,263750,4018176,0,0,0
4153344,3888306,265038,4153344,0,0,0
4153344,3888306,265038,4153344,0,0,0
4300800,4020899,279901,4300800,0,0,0
4300800,4020899,279901,4300800,0,0,0
4300800,4003570,297230,4300800,0,0,0
4454400,4164136,290264,4454400,0,0,0
4454400,4164136,290264,4454400,0,0,0
4460544,4164672,295872,4460544,0,0,0
4460544,4164672,295872,4460544,0,0,0
4460544,4143936,316608,4460544,0,0,0
4614144,4312873,301271,4614144,0,0,0
4626432,4321164,305268,4626432,0,0,0
4626432,4321164,305268,4626432,0,0,0
4804608,4476579,328029,4804608,0,0,0
5001216,4658574,342642,5001216,0,0,0
5210112,4851280,358832,5210112,0,0,0
5443584,5070347,373237,5443584,0,0,0
5695488,5319326,376162,5695488,0,0,0
5695488,5319326,376162,5695488,0,0,0
5695488,5306566,388922,5695488,0,0,0
5953536,5578107,375429,5953536,0,0,0
5953536,5578107,375429,5953536,0,0,0
5971968,5571155,400813,5971968,0,0,0
6027264,5620604,406660,6027264,0,0,0
6113280,5692801,420479,6113280,0,0,0
6150144,5725778,424366,6150144,0,0,0
6211584,5786596,424988,6211584,0,0,0
6248448,5819553,428895,6248448,0,0,0
6279168,5863941,415227,6279168,0,0,0
6279168,5863941,415227,6279168,0,0,0
6279168,5854177,424991,6279168,0,0,0
6279168,5853305,425863,6279168,0,0,0
6279168,5844271,434897,6279168,0,0,0
6309888,5870634,439254,6309888,0,0,0
6340608,5908616,431992,6340608,0,0,0
6377472,5936806,440666,6377472,0,0,0
6408192,5964083,444109,6408192,0,0,0
6445056,5998903,446153,6445056,0,0,0
6475776,6019812,455964,6475776,0,0,0
6494208,6070907,423301,6494208,0,0,0
6543360,6095662,447698,6543360,0,0,0
6586368,6125246,461122,6586368,0,0,0
6617088,6163225,453863,6617088,0,0,0
6653952,6197733,456219,6653952,0,0,0
6758400,6297391,461009,6758400,0,0,0
6868992,6400588,468404,6868992,0,0,0
6985728,6536226,449502,6985728,0,0,0
6985728,6536226,449502,6985728,0,0,0
6991872,6508407,483465,6991872,0,0,0
7071744,6590748,480996,7071744,0,0,0
7163904,6671441,492463,7163904,0,0,0
7237632,6746813,490819,7237632,0,0,0
7323648,6811240,512408,7323648,0,0,0
7415808,6921493,494315,7415808,0,0,0
7415808,6921493,494315,7415808,0,0,0
7415808,6904504,511304,7415808,0,0,0
7507968,6993979,513989,7507968,0,0,0
7600128,7064481,535647,7600128,0,0,0
