256,256,0,256,253,0,253,253
256,256,0,256,255,0,255,255
256,254,2,256,253,0,253,253
512,511,1,512,505,0,505,505
512,509,4,513,503,0,503,503
768,768,0,768,762,0,762,762
768,763,6,769,755,0,755,755
1024,1023,1,1024,1010,0,1010,1010
1536,1535,1,1536,1516,0,1516,1516
1792,1789,3,1792,1765,0,1765,1765
2560,2550,11,2561,2519,0,2519,2519
3328,3321,7,3328,3282,0,3282,3282
4352,4349,4,4353,4289,0,4289,4289
5632,5624,9,5633,5551,0,5551,5551
7424,7410,16,7426,7318,0,7318,7318
9728,9707,22,9729,9591,0,9591,9591
12544,12523,21,12544,12380,0,12380,12380
16640,16608,34,16642,16402,0,16402,0
22016,21970,47,22017,21692,0,21692,21692
28672,28625,48,28673,28274,0,28274,28274
37888,37798,94,37892,37331,0,37331,37331
49664,49607,60,49667,49002,0,49002,49002
61952,61852,103,61955,61105,0,61105,61105
63488,63389,103,63492,62580,0,62580,62580
64256,64168,90,64258,63362,0,63362,63362
66816,66698,122,66820,65881,0,65881,65881
66560,66474,93,66567,65631,0,65631,65631
67328,67204,128,67332,66343,0,66343,66343
69120,68995,135,69130,68139,0,68139,68139
69888,69778,121,69899,68909,0,68909,68909
71168,71050,127,71177,70178,0,70178,70178
72192,72075,124,72199,71198,0,71198,71198
73472,73340,139,73479,72445,0,72445,0
77568,77439,139,77578,76470,0,76470,76470
75776,75640,141,75781,74699,0,74699,74699
77056,76939,128,77067,75979,0,75979,75979
79616,79482,143,79625,78508,0,78508,78508
82688,82554,142,82696,81555,0,81555,81555
83712,83551,168,83719,82495,0,82495,82495
83200,83049,157,83206,82012,0,82012,82012
84992,84831,168,84999,83797,0,83797,83797
85248,85085,173,85258,84057,0,84057,84057
90624,90447,190,90637,89330,0,89330,89330
88320,88148,184,88332,87050,0,87050,87050
93440,93264,184,93448,92109,0,92109,92109
91136,90959,182,91141,89860,0,89860,89860
94464,94309,173,94482,93104,0,93104,93104
98816,98651,180,98831,97398,0,97398,97398
96000,95866,147,96013,94688,0,94688,94688
100608,100441,175,100616,99228,0,99228,99228
104448,104253,206,104459,102966,0,102966,102966
104960,104794,176,104970,103543,0,103543,103543
102912,102737,182,102919,101465,0,101465,101465
109312,109091,235,109326,107762,0,107762,107762
112128,111912,233,112145,110521,0,110521,110521
111872,111670,213,111883,110289,0,110289,110289
116224,116021,217,116238,114562,0,114562,114562
112640,112455,188,112643,111069,0,111069,0
114176,113960,232,114192,112546,0,112546,112546
122112,121894,236,122130,120392,0,120392,120392
124160,123944,223,124167,122411,0,122411,122411
124416,124204,228,124432,122673,0,122673,122673
128768,128544,232,128776,126953,0,126953,126953
131072,130879,206,131085,129236,0,129236,129236
133376,133125,265,133390,131452,0,131452,131452
130304,130068,247,130315,128490,0,128490,128490
137728,137496,245,137741,135781,0,135781,135781
140288,140056,251,140307,138299,0,138299,138299
142336,142099,251,142350,140383,0,140383,140383
145408,145170,258,145428,143338,0,143338,143338
148224,147938,305,148243,146136,0,146136,0
150784,150526,273,150799,148687,0,148687,148687
153088,152832,266,153098,150983,0,150983,150983
156160,155875,302,156177,153982,0,153982,153982
158464,158164,315,158479,156197,0,156197,156197
161024,160783,255,161038,158814,0,158814,158814
163584,163299,301,163600,161273,0,161273,161273
167424,167101,339,167440,165052,0,165052,165052
170496,170222,298,170520,168085,0,168085,168085
173312,172952,377,173329,170780,0,170780,170780
175872,175569,323,175892,173426,0,173426,173426
179200,178885,329,179214,176655,0,176655,176655
182528,182190,361,182551,179945,0,179945,179945
185600,185255,362,185617,182948,0,182948,182948
188928,188604,348,188952,186261,0,186261,186261
192000,191673,351,192024,189300,0,189300,189300
194816,194430,405,194835,192043,0,192043,192043
199168,198815,377,199192,196381,0,196381,196381
202496,202127,388,202515,199625,0,199625,199625
205824,205374,476,205850,202854,0,202854,202854
209408,209018,411,209429,206405,0,206405,206405
213248,212931,338,213269,210328,0,210328,210328
216832,216450,401,216851,213782,52,213834,213730
220416,219993,445,220438,217224,0,217224,217224
224256,223859,412,224271,221078,0,221078,221078
228352,227942,436,228378,225118,0,225118,225118
232192,231759,456,232215,228918,0,228918,228918
236032,235644,408,236052,232774,0,232774,232774
240128,239693,454,240147,236802,0,236802,236802
244480,244059,441,244500,241009,0,241009,241009
248832,248356,504,248860,245261,0,245261,245261
252928,252549,397,252946,249405,0,249405,249405
257280,256878,434,257312,253696,0,253696,253696
261888,261375,542,261917,258207,0,258207,258207
266496,266040,489,266529,262815,0,262815,262815
270848,270360,510,270870,267008,0,267008,267008
275712,275208,541,275749,271830,0,271830,271830
280320,279870,480,280350,276437,0,276437,276437
285440,284915,557,285472,281416,0,281416,281416
290048,289552,525,290077,285981,0,285981,285981
295168,294670,534,295204,291022,0,291022,291022
300032,299532,524,300056,295807,112,295919,295695
305152,304649,541,305190,300899,0,300899,300899
311040,310518,553,311071,306700,0,306700,306700
315904,315380,564,315944,311504,0,311504,311504
321280,320701,617,321318,316799,0,316799,316799
