256,256,0,256,252,0,252,250
256,256,0,256,253,0,253,251
256,256,0,256,254,0,254,252
512,512,0,512,507,0,507,505
512,512,0,512,505,0,505,503
768,766,2,768,755,0,755,753
768,767,1,768,759,0,759,757
1024,1023,1,1024,1011,0,1011,1009
1536,1535,1,1536,1521,0,1521,1520
1792,1789,3,1792,1764,0,1764,1762
2560,2551,10,2561,2522,0,2522,2521
3328,3323,5,3328,3285,0,3285,3284
4352,4342,11,4353,4290,0,4290,4289
5632,5619,15,5634,5548,0,5548,5547
7424,7417,7,7424,7327,0,7327,7326
9728,9722,7,9729,9595,0,9595,9594
12544,12512,36,12548,12357,0,12357,12356
16640,16620,21,16641,16430,0,16430,16429
22016,21986,30,22016,21712,0,21712,21711
28672,28636,39,28675,28281,0,28281,28280
37888,37818,73,37891,37348,0,37348,37347
49408,49343,70,49413,48707,0,48707,48706
61696,61600,101,61701,60806,0,60806,60805
67328,67198,133,67331,66389,0,66389,66388
73728,73612,123,73735,72726,0,72726,72725
80640,80518,134,80652,79520,0,79520,79519
86784,86671,123,86794,85602,0,85602,85601
96000,95870,144,96014,94687,0,94687,94686
105984,105793,203,105996,104479,0,104479,104478
119808,119515,305,119820,118018,0,118018,118017
130048,129807,249,130056,128210,0,128210,128209
143360,143060,322,143382,141263,0,141263,141262
156416,156123,312,156435,154175,0,154175,154174
169728,169427,321,169748,167367,0,167367,167366
186880,186575,328,186903,184260,0,184260,184259
204544,204189,376,204565,201685,0,201685,201684
223488,223110,404,223514,220349,0,220349,220348
243712,243291,446,243737,240315,0,240315,240314
266240,265779,488,266267,262532,0,262532,262531
290560,290052,536,290588,286465,0,286465,286464
317696,317119,622,317741,313169,0,313169,313168
345600,344947,694,345641,340685,0,340685,340684
376832,376230,633,376863,371636,0,371636,371635
410624,409975,693,410668,404876,0,404876,404875
448000,447107,949,448056,441628,0,441628,441627
487680,486862,871,487733,480822,84,480906,480736
531200,530257,981,531238,523742,0,523742,523741
578048,576909,1201,578110,569772,277,570049,569493
628480,627052,1484,628536,619386,697,620083,618687
682752,681441,1383,682824,673094,1417,674511,671672
746240,745035,1284,746319,735854,242,736096,735610
805632,804249,1463,805712,794349,605,794954,793740
874496,872673,1897,874570,861904,928,862832,860974
954624,952549,2170,954719,940825,2477,943302,938341
1031168,1029207,2055,1031262,1016537,2492,1019029,1014037
1113600,1111132,2567,1113699,1097411,4282,1101693,1093122
1206016,1203743,2377,1206120,1188890,1900,1190790,1186985
1301504,1298441,3176,1301617,1282306,6350,1288656,1275944
1407744,1404727,3145,1407872,1387262,4208,1391470,1383048
1516544,1512640,4057,1516697,1493941,5627,1499568,1488306
1629696,1625525,4339,1629864,1605364,9450,1614814,1595897
1749504,1744897,4801,1749698,1723177,9506,1732683,1713661
1887232,1883288,4119,1887407,1859936,4984,1864920,1854944
2011648,2007304,4552,2011856,1982351,9823,1992174,1972519
2174976,2169628,5595,2175223,2142500,10061,2152561,2132429
2306560,2300616,6208,2306824,2272070,15177,2287247,2256878
2463488,2454748,9004,2463752,2423880,23946,2447826,2399918
2623232,2615938,7572,2623510,2583308,26812,2610120,2556474
2812672,2805044,7926,2812970,2770021,46863,2816884,2723127
2965760,2958372,7692,2966064,2921675,108027,3029702,2813603
3105280,3096572,9034,3105606,3058047,209271,3267318,2848707
3326208,3318304,8266,3326570,3277214,24278,3301492,3252910
3498496,3490002,8886,3498888,3446536,358414,3804950,3087924
3649536,3637956,11723,3649679,3592588,952012,4544600,2640030
3840256,3827235,13430,3840665,3779392,1277726,5057118,2500859
4095232,4082671,13001,4095672,4031497,636222,4667719,3394940
4222720,4205407,17787,4223194,4151958,102923,4254881,4048957
4429056,4407482,21819,4429301,4350778,125814,4476592,4224874
4622336,4588189,34747,4622936,4527016,257287,4784303,4269601
4799744,4770117,30143,4800260,4708860,2358281,7067141,2349250
4989696,4952577,37758,4990335,4887129,2094718,6981847,2791392
5185792,5112983,73665,5186648,5039273,2296368,7335641,2741910
5278976,5086159,188218,5274377,4995087,1394861,6389948,3599597
5523968,5507932,16578,5524510,5439063,3349932,8788995,2086710
5732608,5368978,365434,5734412,5245661,1484306,6729967,3760811
5886464,5606917,280487,5887404,5494255,2377751,7872006,3115124
6042368,5588232,449550,6037782,5447486,1424001,6871487,4022913
6206208,5781525,427375,6208900,5642112,1614124,7256236,4027126
6396672,5972569,413965,6386534,5833425,1829075,7662500,4003397
6422016,5979551,413628,6393179,5840965,1825695,7666660,4014183
6714368,6264930,446052,6710982,6118409,2163037,8281446,3954434
6655488,6176642,452805,6629447,6031965,2082469,8114434,3948941
6851328,6560343,265322,6825665,6441293,3687704,10128997,2751650
6971392,6687301,268413,6955714,6563973,3756456,10320429,2805395
7119616,6639922,483084,7123006,6481562,2599628,9081190,3881138
7165440,6631312,506952,7138264,6468208,2491264,8959472,3975975
7293952,6792376,505113,7297489,6628851,2757834,9386685,3869760
7374592,7062409,290671,7353080,6931038,4193738,11124776,2735541
7367424,6842722,502457,7345179,6677124,2649431,9326555,4026676
7367168,7108343,247897,7356240,6983330,4422067,11405397,2558970
7703040,7360634,316945,7677579,7220553,3986375,11206928,3232161
7617280,7224819,361377,7586196,7080034,3778292,10858326,3300455
7705088,7259263,428087,7687350,7102076,3246300,10348376,3853944
7685376,7250822,426829,7677651,7093214,3083246,10176460,4008835
7924480,7469218,438000,7907218,7308100,3326895,10634995,3979680
8062464,7825555,235393,8060948,7694919,5126155,12821074,2566643
7935744,7501442,400319,7901761,7345661,3493056,10838717,3850974
7938304,7535972,405113,7941085,7377366,3266808,10644174,4109343
8090880,7736054,310452,8046506,7593709,4495903,12089612,3095200
8097536,7724319,355077,8079396,7576065,4254358,11830423,3319977
8153600,7848632,270236,8118868,7712922,5085152,12798074,2625633
8102656,7651305,416351,8067656,7491843,3487046,10978889,4002902
8116736,7803424,253673,8057097,7670635,5052900,12723535,2615493
8080128,7801710,229280,8030990,7671747,5064553,12736300,2605243
8394496,8025515,350575,8376090,7872596,3922294,11794890,3947992
8297216,7834677,400369,8235046,7675844,3669358,11345202,4005196
8316160,7866413,370202,8236615,7712173,3722884,11435057,3987352
8249600,7838127,394700,8232827,7681563,3682845,11364408,3996785
8355584,7946169,339734,8285903,7795659,3800998,11596657,3994133
8214016,7786737,389714,8176451,7631443,3672452,11303895,3956551
8259584,7833369,380274,8213643,7677876,3770722,11448598,3904966
8292352,7845015,373758,8218773,7689592,3676050,11365642,4012038
