48000,47786,0
48000,49066,30620
48000,47786,28000
48000,47786,28060
48000,48213,28160
48000,48213,28000
64000,61866,16500
64000,66560,39790
64000,63573,37783
64000,64000,38123
64000,64426,38310
64000,64000,37500
64000,64853,37500
80000,81493,48370
80000,80640,47250
80000,79786,47213
80000,80640,47203
80000,79836,47113
96000,96626,55213
96000,95573,56260
96000,95573,56586
96000,96426,56226
96000,96000,56603
112000,111360,66453
112000,111161,66613
112000,113066,71130
112000,112943,66960
112000,113371,66906
112000,111766,65933
128000,126615,93423
128000,125866,75000
128000,128610,93373
128000,128616,76033
128000,128426,75840
128000,128000,75700
144000,142933,84533
144000,144640,85520
144000,142933,100946
144000,140800,83146
144000,142933,84466
144000,141933,84786
160000,157866,67526
160000,154268,91506
160000,160178,108150
160000,156586,94053
160000,156160,93343
160000,159146,91756
176000,171093,105526
176000,174933,105920
176000,177493,108453
176000,176213,107510
176000,176213,102073
192000,182613,109843
192000,191146,114390
192000,189555,112816
192000,192163,115356
192000,192000,119630
192000,190720,113846
208000,197780,142120
208000,199680,132946
208000,212053,153386
208000,206375,148603
208000,209066,155853
208000,209488,155773
224000,225280,145230
224000,214846,820
224000,219733,144150
224000,224426,149800
224000,223951,150906
240000,241976,146530
240000,233386,1176
240000,239775,174780
240000,240213,168483
240000,238868,164233
256000,245333,946
256000,250026,159733
256000,258170,187383
256000,252586,160246
256000,257706,157460
272000,280746,152840
272000,267520,179696
272000,276480,188366
272000,269226,203970
272000,262896,171413
272000,277333,189846
288000,285013,189866
288000,279893,190750
288000,277760,190050
288000,276053,202630
288000,283603,192756
288000,285891,191303
304000,306881,188520
304000,296366,188533
304000,301653,188093
304000,300220,193890
304000,301226,191443
304000,297713,193706
320000,311448,305976
320000,313538,207003
320000,319146,211946
320000,319573,204323
320000,319146,208213
336000,342186,172656
352000,338773,250
352000,359680,215053
352000,346360,216300
352000,346453,214150
352000,345173,215766
368000,361296,224443
368000,363520,229213
368000,368668,238330
368000,364166,233600
384000,389973,215213
384000,368990,221643
384000,395906,240583
384000,392533,241730
384000,387840,237236
400000,404053,244696
400000,401126,245536
400000,392533,253933
400000,397226,251390
400000,398080,242750
416000,400880,192670
416000,417333,241516
416000,411306,247760
416000,414948,266103
416000,405676,250126
432000,434346,216220
432000,420266,1000
432000,434773,271280
432000,430370,248436
448000,448933,262330
448000,440935,264703
448000,439193,277023
448000,445531,259520
464000,463253,267176
464000,487123,283700
464000,457813,273966
464000,467200,283273
480000,483673,243580
480000,467200,266596
480000,483026,289533
480000,470755,277463
480000,457616,266896
496000,496640,287186
496000,481706,285320
496000,473745,279130
496000,480160,280706
496000,488106,288493
512000,497073,288206
512000,528213,290676
512000,515271,285363
512000,508141,284280
512000,506453,304153
528000,508673,285540
528000,508591,292270
528000,508555,250
528000,507133,282080
528000,523946,295400
544000,531465,273706
544000,551390,286390
544000,531423,299013
544000,529516,291923
544000,531055,310843
560000,572586,278046
560000,566613,300063
560000,545385,289866
560000,535290,283183
576000,581658,1863
576000,567828,293703
576000,585423,300243
576000,582826,294620
576000,582578,308026
592000,580266,254843
592000,608498,279993
592000,585566,288383
592000,583810,293313
592000,591691,294083
592000,595896,298070
