40000,39360,0
40000,38784,24208
40000,41344,25840
40000,40960,25600
40000,40482,25320
40000,39773,24880
40000,39936,25040
40000,40128,25120
40000,40192,25120
40000,40128,25200
40000,39936,24880
40000,40064,25120
40000,40064,24960
40000,40000,25072
40000,40064,25040
40000,39936,25040
40000,39552,24640
40000,40000,24960
40000,40128,25088
40000,39936,24960
48000,48320,22880
48000,47744,27440
48000,47936,27440
48000,48512,27520
48000,48326,27600
48000,48384,27840
48000,48256,28000
48000,47872,27760
48000,47360,27808
56000,56832,26400
56000,57024,22640
56000,56064,32160
56000,56192,32040
56000,56036,32000
56000,56256,32200
56000,56320,32240
56000,56128,32040
56000,56384,32288
64000,63296,30560
64000,62272,58208
64000,66970,80
64000,65920,53652
64000,65792,53800
64000,65664,52
64000,66368,52
64000,65856,80
72000,69952,52948
72000,69056,64980
72000,74368,80
72000,74816,40
72000,75136,40
72000,75136,80
72000,75008,40
72000,75072,120
80000,78528,58292
80000,77376,71370
80000,82624,81747
80000,80832,100
80000,80482,65935
80000,81054,32
88000,89408,32
88000,87808,80
88000,87872,69585
88000,89984,160
88000,89152,32
88000,89856,72020
88000,89536,71429
88000,89984,80
88000,89493,160
96000,97600,68574
96000,99456,76804
96000,98176,112
96000,99008,77444
96000,99072,77035
96000,99200,76548
96000,99081,32
96000,99392,92
104000,105408,74397
104000,105216,32640
104000,102720,78468
104000,103552,79653
104000,105216,80850
104000,104576,32
104000,105602,52
104000,105836,32
104000,104128,80617
112000,116444,112
112000,113943,80
112000,111040,112
112000,113728,40
112000,114307,86534
112000,113856,80
112000,113792,160
112000,113600,80
112000,113920,160
112000,114236,80
120000,125184,82423
120000,122624,160
120000,122688,120
120000,122112,92517
120000,123072,80
120000,121799,80
120000,122491,92030
120000,121664,160
120000,122368,91707
120000,122304,32
120000,122688,90800
128000,126848,89725
128000,121792,116868
128000,131904,240
128000,128512,60
128000,128128,80
128000,127583,80
128000,127632,80
136000,138496,40
136000,133056,160
136000,135488,98995
136000,137408,32
136000,137984,100
136000,136960,140
136000,137878,60
136000,138104,32
136000,138019,72
144000,143744,103036
144000,147456,92
144000,147008,52
144000,148096,92
144000,148297,40
144000,147584,100
144000,147072,120
144000,146944,72
144000,148032,80
152000,147824,80
152000,152832,3840
152000,146048,32
