40000,39232,0
40000,38976,18523
40000,41472,19076
40000,40896,18991
40000,40448,18998
40000,39936,18568
40000,40128,18946
40000,40192,18953
40000,40000,19629
40000,40000,18918
40000,40000,19158
40000,40000,18922
40000,40000,18628
40000,39936,18687
40000,40000,18766
40000,40064,19646
40000,40064,18823
40000,40064,19448
40000,40256,18584
40000,40064,18716
48000,48384,17285
48000,47808,20385
48000,47488,20317
48000,46336,20674
48000,47104,21098
48000,47744,21434
48000,47264,20796
48000,49600,20981
48000,49664,20712
56000,56832,19620
56000,56832,17553
56000,56064,23592
56000,56192,23495
56000,56192,24049
56000,56384,23721
56000,56448,24108
56000,56448,24361
56000,56192,23910
64000,62528,22281
64000,62528,44844
64000,65728,75
64000,64320,27557
64000,64320,26916
64000,64256,26953
64000,64192,26864
72000,70464,27748
72000,69568,51793
72000,75136,37
72000,73088,57
72000,72448,37
72000,72640,37
72000,73664,37
80000,77696,37
80000,78272,53125
80000,82752,37
80000,81408,57
80000,79808,37
80000,81280,37
88000,89728,37
88000,88256,57
88000,86272,37
88000,87744,57
88000,87744,37
88000,87488,75
88000,88192,37
88000,88073,37
88000,87488,52808
96000,98752,51813
96000,95872,96
96000,97408,55198
96000,96448,55494
96000,97792,55113
96000,97536,55741
96000,97152,53
104000,105536,53
104000,105097,23773
104000,102720,37
104000,103296,59569
104000,104256,53
104000,106112,91
104000,106048,91
104000,106240,53
104000,105408,128
112000,117376,59983
112000,113536,53
112000,114112,65465
112000,112586,53
112000,114368,53
112000,112960,37
112000,113728,63917
112000,113301,63585
112000,114624,53
112000,113984,64260
120000,121920,62636
120000,118055,128
120000,120128,75
120000,119040,66995
120000,120128,53
120000,119936,66104
120000,119872,66550
120000,120000,37
120000,119744,67923
120000,119104,135
128000,127360,67098
128000,125248,83011
128000,132160,91
128000,128256,70693
128000,128704,37
128000,127936,91
128000,128128,53
136000,139776,128
136000,133632,107
136000,136192,72394
136000,136064,73203
136000,135808,37
136000,136321,75
136000,134976,107
136000,136569,73077
136000,136256,111
144000,145210,71739
144000,140608,128
144000,142326,75046
144000,144704,97
144000,145920,135
144000,145280,57
144000,145728,115
144000,144448,77938
144000,145216,115
152000,153664,115
152000,146752,135
152000,150080,132
152000,152960,37
152000,153920,80186
152000,153557,79155
152000,153472,79237
152000,152448,79249
152000,152704,115
152000,153536,115
160000,162048,78034
160000,155328,79629
160000,157785,75
160000,161280,115
160000,161074,95
160000,160640,132
160000,160064,95
160000,161344,83343
160000,160126,57
160000,161664,37
168000,161792,115
168000,159762,107719
168000,171136,144
168000,162432,57
168000,167296,57
168000,171584,37
168000,170112,87496
176000,182053,83661
176000,172501,37
176000,177013,37
176000,176896,75
176000,175168,150
176000,176533,61
176000,176576,57
176000,176640,57
184000,191808,75
184000,183808,112
184000,187392,75
184000,186944,79
184000,186944,77
184000,186944,148
184000,187136,95
184000,183424,69
184000,185216,95
192000,192242,93346
192000,185344,77
192000,189056,70
192000,192768,95
192000,192704,135
192000,192986,150
192000,193088,77
192000,192832,135
200000,190176,132
200000,204480,2890
200000,194658,95
200000,198656,93
200000,203328,57
200000,203584,135
200000,204416,81
200000,203712,152
200000,203840,171
200000,204032,135
208000,199924,77
208000,218304,2912
208000,206720,135
208000,212352,115
208000,212288,192
208000,209024,207
208000,211318,190
208000,212032,132
208000,211514,172
208000,210944,226
208000,211584,131
216000,218304,98403
216000,209491,115
216000,215680,127
216000,221952,150
216000,220160,135
216000,218304,186
216000,219776,138
216000,218901,152
216000,217600,226
224000,217664,227
224000,218750,2912
224000,234552,166
224000,221824,170
224000,227136,153
224000,227136,132
224000,227328,208
224000,226509,148
224000,227584,188
232000,224512,175
232000,234880,2935
232000,222336,170
232000,227584,132
232000,233623,188
232000,231808,242
232000,233280,227
232000,231659,190
240000,228016,172
240000,232986,2912
240000,239424,135
240000,248832,171
240000,247104,112
240000,249216,226
240000,246464,281
240000,246400,207
248000,241200,222
248000,251072,2847
248000,238579,132
248000,245755,192
248000,252544,155
248000,252928,150
248000,252416,261
248000,252672,155
248000,245824,91
256000,245504,119455
256000,261312,172
256000,260544,223
256000,260418,147
256000,263358,218
256000,260928,275
256000,260224,222
256000,262016,258
264000,275037,127129
264000,256960,190
264000,265472,170
264000,264384,249
264000,264220,182
264000,264640,293
264000,260320,132
264000,264192,190
272000,260960,190
272000,276544,2988
272000,264508,239
272000,274766,186
272000,273984,172
272000,272320,245
272000,272768,223
272000,270236,135
280000,275136,132
280000,284992,172
280000,278016,115
280000,284416,202
280000,282304,190
280000,281216,202
280000,282186,95
280000,283200,259
288000,280544,168
288000,274564,2847
288000,280777,186
288000,295168,170
288000,295104,147
288000,294208,128
288000,291456,184
288000,294144,170
288000,295104,219
296000,296768,175
304000,300160,2291
304000,312256,207
304000,310912,115
304000,310912,132
304000,311232,152
304000,310316,207
304000,312896,223
304000,305856,170
304000,312448,222
312000,326656,136441
312000,307520,146
312000,315774,226
312000,315848,222
312000,316672,239
312000,317248,204
312000,313792,132
312000,318784,135
312000,316416,255
320000,312128,53
320000,333981,2890
320000,308480,115
320000,315525,132
320000,328960,261
320000,328896,132
320000,330240,187
320000,328064,259
320000,329491,207
320000,326976,152
328000,320960,216
328000,334235,2869
328000,314368,171
328000,327616,148
328000,337536,172
328000,337266,112
328000,339008,112
328000,339968,95
328000,339840,128
328000,338816,289
336000,332539,140992
336000,333568,309
336000,344587,57
336000,341824,182
336000,346816,184
336000,345998,223
336000,346112,166
344000,341745,239
344000,335671,2912
344000,332160,305
344000,351040,152
344000,345344,132
344000,347459,112
344000,347017,223
344000,344960,239
352000,341312,206
352000,335015,2865
352000,344937,190
352000,362496,203
352000,360768,219
352000,362688,215
352000,359658,111
360000,361952,37
368000,371160,2130
368000,354975,132
368000,368555,187
368000,363486,128
368000,363328,186
368000,364943,184
376000,373240,166640
376000,381088,242
376000,389699,246
376000,383816,210
376000,385408,248
376000,384143,206
376000,388992,263
384000,373420,174886
384000,387908,95
384000,380449,262
384000,382656,128
384000,379968,132
384000,385292,152
384000,382498,207
392000,383095,173021
392000,400047,263
392000,399360,208
392000,399488,211
392000,391936,241
392000,400320,226
400000,394680,226
400000,418247,2826
400000,389696,203
400000,409088,239
400000,405856,259
400000,401024,222
400000,410816,210
400000,405824,245
408000,417938,174479
408000,390592,170
408000,406656,228
408000,428352,246
408000,426560,315
408000,419584,242
416000,431688,259
424000,421844,2044
424000,435843,243
424000,430272,255
424000,426560,242
424000,430820,258
424000,426432,214
432000,423488,207
432000,422375,2753
432000,446208,187
432000,443484,243
432000,444736,262
432000,443288,182
432000,445056,242
432000,441515,293
440000,442144,230
448000,427584,2173
448000,451717,222
448000,444773,203
448000,452864,227
448000,452992,203
448000,449721,187
448000,452032,235
456000,444800,177186
456000,465222,227
456000,467555,225
456000,473012,164
456000,465989,168
456000,476320,170
464000,458496,224
464000,445960,2826
464000,468455,239
464000,467264,223
464000,468344,164
464000,466176,281
464000,469440,121
472000,463632,206
472000,495552,2909
472000,456303,216
472000,490560,259
472000,483165,224
472000,475328,184
472000,474304,190
472000,476800,243
480000,483520,177630
480000,459726,298
480000,486720,128
480000,480896,227
480000,482944,169
480000,480779,187
480000,483520,210
488000,481320,177277
488000,507584,242
488000,511008,171
488000,509568,224
488000,500400,190
496000,492048,231
496000,485888,2826
496000,514947,190
496000,513344,210
496000,502976,157
496000,506048,132
496000,507904,152
504000,484885,187294
504000,522688,168
504000,524928,152
504000,522816,279
504000,520391,190
504000,527680,243
512000,527136,227
520000,523648,2312
520000,506560,184
520000,506957,263
520000,515599,246
520000,509440,187
520000,513280,275
520000,515904,206
528000,516800,188
528000,505024,2847
528000,551683,172
528000,553087,184
528000,541805,278
536000,517830,187236
536000,561664,172
536000,558659,171
544000,546746,150
552000,528314,2216
552000,574001,184
552000,566480,97
552000,569216,97
560000,560320,222
568000,585623,2216
568000,575808,208
568000,568896,135
568000,588992,227
568000,576383,171
568000,572158,279
576000,604128,256
584000,587945,2237
584000,555840,210
584000,556998,242
584000,557773,204
592000,605424,181848
592000,579900,184
592000,593792,259
592000,578880,171
592000,585728,184
592000,572992,206
600000,571224,263
600000,575969,2912
600000,619264,231
600000,624241,184
