40000,38400,0
40000,41216,24360
40000,40832,24180
40000,40192,23693
40000,39680,25587
40000,39936,23512
40000,40000,25066
40000,40128,23644
40000,40256,23742
40000,40192,23714
40000,40064,23736
40000,40064,24638
40000,39872,23577
40000,40128,25894
40000,40128,23650
40000,40063,24456
40000,40192,23667
40000,40128,23612
40000,40128,23659
40000,40000,23738
48000,46877,24092
48000,49536,30242
48000,48704,28911
48000,48320,31058
48000,47424,28043
48000,47808,28709
48000,47936,28213
48000,48000,28304
48000,48192,28360
48000,48128,28544
48000,48128,30959
48000,48128,28427
48000,47953,30821
48000,47982,28351
48000,48064,28392
56000,55616,26216
56000,58560,37
56000,58304,56951
56000,57280,54867
56000,56128,51636
56000,54912,38130
56000,55104,39490
56000,55168,41080
56000,55616,47120
56000,55806,50876
56000,55937,50845
56000,56192,51690
56000,56256,52324
56000,55872,49241
56000,56128,52008
56000,55936,48484
56000,56064,52165
56000,56318,50987
56000,56001,52883
64000,61120,49405
64000,66112,37
64000,65216,57576
64000,63936,57099
64000,64000,62169
64000,64384,57298
64000,64128,62479
64000,64640,57082
64000,64128,57246
64000,64128,56945
64000,64256,57114
64000,64256,61372
64000,63936,57237
64000,64320,62996
64000,63872,57178
64000,63680,57134
64000,63808,56894
64000,64256,56924
64000,64384,57492
72000,74131,54511
72000,72768,69893
72000,71424,68818
72000,71713,68798
72000,71838,70263
72000,72064,69111
72000,72192,72402
72000,72000,68937
72000,71808,70225
72000,71936,69409
72000,72192,69201
72000,72256,69543
72000,71936,69427
72000,72128,71857
72000,72192,69416
72000,72128,72668
72000,71424,69427
80000,76544,66972
80000,82688,86773
80000,80320,79502
80000,78272,75045
80000,79424,77042
80000,79360,76845
80000,79554,77565
80000,80125,81336
80000,79936,78490
80000,79901,80794
80000,80098,78369
80000,79744,78026
80000,79680,77261
80000,80064,78377
80000,79872,78980
80000,79936,78045
88000,86528,76952
88000,90432,92567
88000,88960,90074
88000,87168,85962
88000,87680,86952
88000,87360,87274
88000,88512,87155
88000,88704,88225
88000,88363,87406
88000,88596,90452
88000,87808,87064
88000,88088,89787
88000,88423,87521
88000,88256,87630
96000,100352,83555
96000,98944,90316
96000,95488,87023
96000,95680,86948
96000,96384,89824
96000,96128,87548
96000,96256,92994
96000,96128,87195
96000,96000,90162
96000,96256,87549
96000,95872,87268
96000,95424,87268
96000,95616,87292
96000,95936,91303
96000,96064,87247
96000,95552,92979
104000,102191,82605
104000,109056,107
104000,104128,97772
104000,101696,92541
104000,102400,99060
104000,102784,93090
104000,102656,95798
104000,103936,94682
104000,104896,95539
104000,104832,95491
104000,104576,95383
104000,104064,100088
104000,104064,94657
104000,103424,100485
104000,104640,95677
104000,104192,94733
104000,104064,95309
104000,104192,94456
104000,103360,94635
112000,112768,89879
112000,108418,111600
112000,109805,111413
112000,109840,110920
112000,110208,109426
112000,111680,112402
112000,111872,116962
112000,112832,115540
112000,112896,118869
112000,112431,115027
112000,112010,114251
112000,112326,113272
112000,112128,114794
112000,111552,115862
112000,112128,114268
112000,111872,118640
112000,111680,113126
112000,112576,114990
112000,112256,113665
120000,123520,110732
120000,116800,119407
120000,117759,118314
120000,119169,127347
120000,120192,124347
120000,119168,126153
120000,118976,122079
120000,119808,122911
120000,119360,122268
120000,118976,121927
120000,118784,124094
120000,118464,121814
120000,118784,126534
120000,119062,121229
120000,119338,125128
120000,118912,121807
120000,119872,124032
120000,119488,121842
