40000,39116,0
40000,39219,24480
40000,41779,26160
40000,41164,25680
40000,40601,25440
40000,40192,25040
40000,39628,24800
40000,39833,24920
40000,39833,24960
40000,40038,25120
40000,39884,24960
40000,39884,24880
40000,39936,25040
40000,39884,25000
40000,39936,24960
40000,39833,24880
48000,48998,160
48000,48128,13840
48000,48281,13840
48000,48281,13760
48000,48179,13760
48000,48179,13760
48000,48076,13680
56000,57600,320
56000,57600,11440
56000,56934,16160
56000,56729,16160
56000,56678,16080
56000,56268,16080
56000,57061,16000
64000,63488,480
64000,63027,39960
64000,66201,43740
64000,65331,18160
64000,64932,18272
72000,70612,18320
72000,69726,46720
72000,75571,49280
72000,73830,20320
72000,73881,20520
80000,79006,20560
80000,78638,49032
80000,80844,55520
80000,79513,21832
88000,90316,880
88000,88832,23760
88000,88268,24000
88000,88320,24080
88000,88832,24160
88000,88780,23920
88000,87961,24160
96000,99225,960
96000,96563,25680
96000,96819,26000
96000,97433,26192
96000,96409,26048
104000,104570,26000
104000,106547,16160
104000,103270,27280
104000,104194,27680
104000,104089,27200
104000,105779,27840
104000,106035,27360
112000,106403,27648
112000,114329,48936
112000,111257,28744
112000,113100,29040
112000,111667,29644
120000,123187,30395
120000,119603,37275
120000,121395,37205
120000,121292,40949
120000,121753,37118
120000,122265,36374
120000,121804,42716
120000,121088,38226
128000,128563,39690
128000,124979,43360
128000,126259,46655
128000,128768,45345
128000,129177,43595
128000,129382,49360
128000,129757,45089
128000,127385,45021
136000,140748,45524
136000,135168,50382
136000,138240,51022
136000,137216,49946
136000,137164,50815
136000,138240,51082
136000,137984,51378
144000,146847,160
144000,141465,51836
144000,144332,52692
144000,143308,52462
144000,144076,52607
144000,144384,52928
144000,144640,53103
152000,157388,53119
152000,148428,53872
152000,151244,54267
152000,154214,54955
152000,154112,55659
152000,153155,55487
152000,153782,55242
152000,152627,55520
160000,162662,480
160000,155693,55979
160000,158720,55667
160000,162406,56359
160000,162508,57907
160000,162918,57062
160000,161331,57035
160000,163788,56897
168000,162889,56642
168000,162742,170016
168000,172101,100
168000,164710,57257
168000,168601,57446
176000,183603,720
176000,174489,58348
176000,178749,61387
176000,178739,61870
176000,179097,62316
176000,179916,60535
184000,183394,60287
184000,186486,63587
184000,184217,64451
184000,184746,64395
184000,186726,64450
184000,186105,63512
192000,195276,65740
192000,184387,63258
192000,188739,64589
192000,193228,65241
192000,193331,65701
192000,195788,66402
192000,195363,65919
200000,207769,1200
