256,256,0,256,252,0,252,252
256,256,0,256,252,0,252,252
256,256,0,256,252,0,252,252
512,512,0,512,506,0,506,506
512,512,0,512,507,0,507,507
768,768,0,768,759,0,759,759
1024,1023,1,1024,1011,0,1011,0
1024,1023,1,1024,1011,0,1011,1011
1536,1528,8,1536,1511,0,1511,1511
1792,1790,2,1792,1769,0,1769,1769
2560,2558,3,2561,2525,0,2525,2525
3328,3325,5,3330,3286,0,3286,3286
4352,4347,8,4355,4289,0,4289,0
5632,5626,9,5635,5557,0,5557,5557
7424,7412,13,7425,7325,0,7325,7325
9728,9707,23,9730,9587,0,9587,9587
12544,12505,43,12548,12360,0,12360,12360
16640,16594,49,16643,16387,0,16387,16387
22016,21977,41,22018,21717,0,21717,0
28928,28861,69,28930,28515,0,28515,0
37888,37796,95,37891,37332,0,37332,37332
49664,49567,100,49667,48941,0,48941,48941
63232,63132,110,63242,62359,0,62359,62359
64256,64152,110,64262,63389,0,63389,0
64000,63901,105,64006,63084,0,63084,63084
64256,64117,146,64263,63359,0,63359,63359
64512,64393,129,64522,63595,0,63595,63595
64768,64653,119,64772,63878,0,63878,63878
65792,65705,94,65799,64880,0,64880,64880
68352,68235,124,68359,67372,0,67372,67372
67072,66942,141,67083,66126,0,66126,66126
69376,69264,121,69385,68411,0,68411,68411
70400,70265,145,70410,69408,0,69408,69408
69376,69231,151,69382,68379,0,68379,0
69888,69758,133,69891,68919,0,68919,68919
72704,72596,112,72708,71741,0,71741,71741
71424,71270,162,71432,70410,0,70410,70410
73984,73835,155,73990,72930,0,72930,72930
72960,72853,114,72967,71966,0,71966,71966
73728,73585,148,73733,72699,0,72699,0
73984,73878,115,73993,72961,0,72961,72961
77824,77717,116,77833,76752,0,76752,76752
78848,78709,148,78857,77726,0,77726,0
76544,76396,157,76553,75449,0,75449,75449
77568,77425,148,77573,76467,0,76467,76467
78080,77952,130,78082,77001,0,77001,77001
79104,78990,122,79112,78031,0,78031,78031
79872,79737,144,79881,78747,0,78747,78747
83968,83800,176,83976,82763,0,82763,82763
84992,84804,195,84999,83774,0,83774,83774
82432,82297,150,82447,81260,0,81260,81260
82944,82785,166,82951,81805,0,81805,81805
86784,86656,134,86790,85603,0,85603,85603
84736,84562,182,84744,83540,0,83540,83540
87808,87647,173,87820,86577,0,86577,86577
86528,86366,174,86540,85297,0,85297,0
87040,86857,192,87049,85757,0,85757,85757
91392,91238,166,91404,90107,0,90107,90107
93184,92935,262,93197,91791,0,91791,91791
93440,93275,174,93449,92147,0,92147,92147
94464,94305,172,94477,93165,0,93165,93165
94720,94552,179,94731,93340,0,93340,93340
93952,93737,228,93965,92602,0,92602,92602
97792,97652,151,97803,96448,0,96448,96448
98816,98684,139,98823,97487,0,97487,97487
100096,99883,226,100109,98671,0,98671,98671
96256,96105,163,96268,94915,0,94915,0
101120,100980,146,101126,99721,0,99721,99721
