128,2836,876,3712,2708,1226,3934,126
128,127,1,128,127,0,127,125
128,128,0,128,128,0,128,126
256,256,0,256,256,0,256,254
256,256,0,256,256,0,256,254
384,384,0,384,384,0,384,382
384,384,0,384,384,0,384,382
512,512,0,512,512,0,512,510
768,768,0,768,768,0,768,767
896,894,2,896,894,0,894,892
1280,1280,0,1280,1280,0,1280,1279
1664,1662,2,1664,1662,0,1662,1661
2176,2176,0,2176,2176,0,2176,2175
2816,2815,1,2816,2815,0,2815,2814
3712,3712,0,3712,3712,0,3712,3711
4864,4862,2,4864,4862,0,4862,4861
6272,6271,1,6272,6271,0,6271,6270
8320,8314,6,8320,8314,0,8314,8313
10880,10877,3,10880,10877,0,10877,10876
14464,14459,5,14464,14459,0,14459,14458
18944,18943,1,18944,18943,0,18943,18942
24704,24699,5,24704,24699,0,24699,24698
30976,30973,3,30976,30973,0,30973,30972
33664,33657,7,33664,33657,0,33657,33656
36736,36730,6,36736,36730,0,36730,36729
40064,40060,4,40064,40060,0,40060,40059
43392,43384,8,43392,43384,0,43384,43383
48512,48505,8,48513,48504,0,48504,48503
52096,52086,10,52096,52086,0,52086,52085
56832,56819,13,56832,56819,0,56819,56818
64128,64117,11,64128,64117,0,64117,64116
71040,71032,8,71040,71032,0,71032,71031
74240,74222,18,74240,74222,0,74222,74221
81408,81389,19,81408,81389,0,81389,81388
93568,93555,13,93568,93555,0,93555,93554
102144,102129,15,102144,102129,0,102129,102128
111872,111851,21,111872,111851,0,111851,111850
122112,122091,21,122112,122091,0,122091,122090
133376,133356,20,133376,133356,0,133356,133355
145664,145644,20,145664,145644,0,145644,145643
158848,158812,36,158848,158812,0,158812,158811
173312,173282,30,173312,173282,0,173282,173281
189056,189015,41,189056,189015,0,189015,189014
206208,206160,48,206208,206160,0,206160,206159
224768,224732,36,224768,224732,0,224732,224731
245248,245203,46,245249,245202,0,245202,245201
266752,266702,50,266752,266702,0,266702,266701
290560,290517,43,290560,290516,0,290516,290515
316032,315967,66,316033,315966,0,315966,315965
343552,343491,61,343552,343489,0,343489,343488
373760,373690,71,373761,373687,0,373687,373686
405632,405573,59,405632,405570,0,405570,405569
440960,440880,80,440960,440873,0,440873,440872
479104,479008,96,479104,479007,0,479007,479006
518400,518300,100,518400,518295,0,518295,518294
560000,559895,105,560000,559893,366,560259,559524
608000,607670,331,608001,607621,965,608586,606653
656000,655843,159,656002,655810,1140,656950,654667
707072,706920,152,707072,706911,402,707313,706508
767872,767700,175,767875,767676,799,768475,766875
830080,829931,150,830081,829923,459,830382,829462
883200,882902,298,883200,882850,2293,885143,880552
959488,958434,1057,959491,958246,4339,962585,953904
1023744,1023417,330,1023747,1023363,2423,1025786,1020934
1094272,1093672,606,1094278,1093562,3386,1096948,1090173
1170176,1169785,395,1170180,1169682,5871,1175553,1163799
1248384,1247947,440,1248387,1247874,4182,1252056,1243684
1328000,1327694,308,1328002,1327652,2656,1330308,1324990
1415680,1414669,1016,1415685,1414449,8443,1422892,1405991
1504128,1503830,301,1504131,1503792,4172,1507964,1499609
1598848,1596955,1905,1598860,1596574,14786,1611360,1581768
1670400,1667358,3053,1670411,1666834,14464,1681298,1652362
1761920,1761116,808,1761924,1760992,5925,1766917,1755057
1882240,1879623,2628,1882251,1879112,25054,1904166,1854017
1983616,1982692,931,1983623,1982509,12301,1994810,1970190
2080256,2078579,1684,2080263,2078281,33468,2111749,2044753
2159744,2155458,4297,2159755,2154771,42923,2197694,2111787
2268416,2267655,765,2268420,2267539,28173,2295712,2239322
2368128,2365683,2459,2368142,2365223,24117,2389340,2341077
2464000,2461426,2591,2464017,2460870,138604,2599474,2322176
2584448,2580640,3833,2584473,2579616,263107,2842723,2316274
2687872,2678500,9390,2687890,2676881,517829,3194710,2158466
2742016,2740197,1836,2742033,2739483,340230,3079713,2398567
2856192,2854589,1624,2856213,2853578,433900,3287478,2419018
2943616,2941405,2254,2943659,2939215,262304,3201519,2676592
3011456,3007881,3585,3011466,3006951,916701,3923652,2089055
3136128,3126617,8211,3134828,3120258,35877,3156135,3084341
3158784,3134847,18292,3153139,3127097,82991,3210088,3044064
3245184,3217691,22360,3240051,3209037,267628,3476665,2941153
3327616,3323117,3703,3326820,3318240,550104,3868344,2767438
3424128,3415842,6089,3421931,3411139,899443,4310582,2510834
3505664,3495920,6521,3502441,3491247,823985,4315232,2666430
3583744,3579227,4542,3583769,3578107,1933924,5512031,1641724
3642240,3638631,3634,3642265,3637476,1932437,5569913,1704005
3652864,3630534,10074,3640608,3628732,1947251,5575983,1679572
3709696,3700173,8525,3708698,3698459,2053481,5751940,1643240
3776000,3744267,14891,3759158,3740803,1695299,5436102,2044361
3839872,3822844,11528,3834372,3817844,1434941,5252785,2381691
3839360,3804655,19810,3824465,3792134,126079,3918213,3665988
3903488,3871295,24421,3895716,3858718,152458,4011176,3706156
3967616,3925024,18809,3943833,3913536,122727,4036263,3791245
3861504,3820933,27702,3848635,3811585,1071801,4883386,2738340
4025856,4008092,18108,4026200,3995477,176484,4171961,3818876
4031616,3994407,21043,4015450,3981536,170127,4151663,3811299
4110592,4060679,25898,4086577,4047867,316087,4363954,3731521
4029824,4007738,17437,4025175,3995975,124478,4120453,3871413
4128256,4103518,23697,4127215,4090130,213439,4303569,3876525
4156928,4131976,24694,4156670,4117764,258692,4376456,3859037
4078720,4036359,29893,4066252,4022611,223194,4245805,3799074
4223872,4199185,21183,4220368,4186318,160992,4347310,4025310
4224128,4180490,27374,4207864,4166229,250124,4416353,3915759
4223232,4202490,20605,4223095,4189158,252742,4441900,3936309
4223616,4172121,22157,4194278,4158835,372840,4531675,3785449
4223872,4192890,22093,4214983,4180177,215344,4395521,3964645
4269568,4242071,24323,4266394,4229267,326983,4556250,3902015
4287104,4264951,20627,4285578,4253148,292623,4545771,3960281
4226688,4199415,17309,4216724,4192575,1825618,6018193,2365142
4326400,4293532,14297,4307829,4287270,1555431,5842701,2730330
4237952,4210666,24020,4234686,4197448,362309,4559757,3835000
4287872,4260143,23473,4283616,4247076,268601,4515677,3978422
4277248,4245106,18796,4263902,4234245,532962,4767207,3700594
4287616,4253615,6707,4260322,4250353,2548720,6799073,1704739
