256,251,5,256,249,0,249,249
256,256,0,256,253,0,253,253
256,256,0,256,253,0,253,253
512,512,0,512,505,0,505,505
512,512,0,512,505,0,505,505
768,765,3,768,758,0,758,758
1024,1024,0,1024,1012,0,1012,1012
1024,1023,2,1025,1009,0,1009,1009
1536,1531,5,1536,1513,0,1513,1513
1792,1792,0,1792,1770,0,1770,1770
2560,2557,3,2560,2523,0,2523,2523
3328,3325,3,3328,3281,0,3281,3281
4352,4346,6,4352,4296,0,4296,4296
5632,5629,3,5632,5554,0,5554,5554
7424,7406,19,7425,7312,0,7312,7312
9728,9715,13,9728,9596,0,9596,9596
12544,12509,37,12546,12340,0,12340,12340
16640,16605,36,16641,16413,0,16413,16413
21760,21712,48,21760,21436,0,21436,21436
28672,28628,46,28674,28271,0,28271,28271
37888,37837,53,37890,37358,0,37358,37358
49664,49576,93,49669,48965,0,48965,48965
61952,61844,113,61957,61085,0,61085,61085
67584,67471,120,67591,66642,0,66642,66642
74240,74114,133,74247,73218,0,73218,73218
80128,79977,163,80140,78955,0,78955,0
89856,89728,139,89867,88624,0,88624,88624
96768,96604,179,96783,95398,0,95398,95398
106752,106550,216,106766,105248,0,105248,105248
118272,118047,236,118283,116575,0,116575,116575
131072,130876,206,131082,129259,0,129259,0
141312,141087,235,141322,139350,0,139350,139350
155648,155352,315,155667,153438,0,153438,153438
171264,170976,309,171285,168849,0,168849,168849
187136,186835,322,187157,184484,0,184484,184484
204288,203955,351,204306,201431,0,201431,201431
223232,222848,404,223252,220093,0,220093,220093
243712,243283,465,243748,240305,0,240305,240305
266496,266042,472,266514,262771,0,262771,262771
290304,289823,522,290345,286265,0,286265,286265
316672,316141,572,316713,312252,0,312252,312252
345344,344671,713,345384,340433,0,340433,340433
377344,376761,611,377372,372101,0,372101,372101
411392,410670,760,411430,405607,0,405607,405607
448768,447904,907,448811,442394,0,442394,0
487680,486874,856,487730,480889,127,481016,480761
532224,531274,1004,532278,524744,113,524857,524630
579072,578105,1027,579132,570978,115,571093,570863
630016,628915,1175,630090,621136,732,621868,620402
684544,683249,1361,684610,674850,1029,675879,673818
744704,743116,1674,744790,733981,841,734822,733139
808704,807263,1522,808785,797319,1015,798334,796303
877312,874231,3176,877407,863226,4300,867526,858922
950272,948581,1783,950364,936918,926,937844,935991
1030656,1028586,2154,1030740,1015838,1579,1017417,1014257
1113600,1111727,2011,1113738,1097951,2614,1100565,1095331
1203456,1201288,2291,1203579,1186438,3074,1189512,1183361
1294592,1291825,2900,1294725,1275883,4656,1280539,1271223
1407744,1404729,3146,1407875,1387387,6259,1393646,0
1516800,1512670,4272,1516942,1493618,9606,1503224,1484004
1632000,1628390,3760,1632150,1608132,7651,1615783,1600467
1749504,1745931,3757,1749688,1724248,5819,1730067,0
1876736,1872521,4414,1876935,1849213,8891,1858104,1840315
2005248,2000861,4593,2005454,1976157,11461,1987618,1964676
2166528,2161404,5359,2166763,2134389,15112,2149501,2119262
2308096,2302586,5722,2308308,2273920,18309,2292229,2255589
2442752,2433248,9788,2443036,2402528,27489,2430017,2375015
2584064,2578720,5590,2584310,2546886,16599,2563485,2530270
2727168,2717180,10283,2727463,2683240,23694,2706934,2659527
2943744,2932981,11080,2944061,2896192,44304,2940496,2851868
3131136,3122030,9452,3131482,3083063,27205,3110268,3055835
3307520,3285578,22311,3307889,3243039,59849,3302888,3183157
3453952,3438797,15518,3454315,3395161,539269,3934430,2855561
3709440,3700160,9647,3709807,3654126,146493,3800619,3507529
3860480,3849611,11285,3860896,3801663,31446,3833109,3770183
4095488,4078851,17077,4095928,4026719,51720,4078439,3974927
4242944,4227566,15871,4243437,4174169,574917,4749086,3598853
4416000,4405487,10965,4416452,4350429,943585,5294014,3406266
4614912,4584140,31330,4615470,4523724,235639,4759363,4287954
4732928,4679002,54643,4733645,4613768,466574,5080342,4146943
4890112,4839378,51372,4890750,4773465,1415424,6188889,3357272
5174016,4990230,185095,5175325,4899334,849629,5748963,0
5374720,5247967,127598,5375565,5163471,2105427,7268898,3057021
5527040,5321466,206795,5528261,5223404,1778640,7002044,3443864
5756928,5372029,386882,5758911,5243984,1276990,6520974,3966676
5884928,5437890,444079,5881969,5300440,1304880,6605320,0
6047232,5567841,475166,6043007,5422961,1403463,6826424,4018866
