3222,3200,0
3328,3200,0
3328,3328,0
3328,3328,0
3438,3392,0
3438,3456,0
3551,3520,0
3551,3520,0
3668,3648,0
3668,3648,0
3789,3712,0
3789,3776,0
3914,3840,0
3914,3904,0
4043,3968,0
4043,4032,0
4176,4096,0
4176,4160,0
4313,4224,0
4313,4288,0
4455,4352,0
4455,4416,0
4602,4480,0
4602,4544,0
4754,4672,0
4754,4672,0
4910,4800,0
4910,4864,0
5072,4928,0
5072,4992,0
5239,5056,0
5239,5184,0
5412,5248,0
5412,5312,0
5590,5440,0
5590,5504,0
5774,5568,0
5774,5696,0
5964,5760,0
5964,5888,0
6160,5952,0
6160,6080,0
6363,6080,0
6363,6272,0
6573,6272,0
6573,6464,0
6789,6464,0
