3222,3200,3092
3328,3200,3187
3328,3328,3315
3328,3328,3315
3438,3456,3442
3438,3456,3442
3551,3520,3570
3551,3520,3570
3668,3648,3697
3668,3648,3697
3789,3712,3825
3789,3776,3825
3914,3840,3952
3914,3904,3952
4043,3968,4080
4043,4032,4080
4176,4096,4080
4176,4160,4207
4313,4224,4207
4313,4288,4335
4455,4352,4335
4455,4416,4462
4602,4480,4558
4602,4544,4590
4754,4672,4717
4754,4736,4717
4910,4800,4845
4910,4864,4845
5072,4928,4972
5072,4992,4972
5239,5120,5100
5239,5184,5227
5412,5248,5227
5412,5312,5355
5590,5440,5482
5590,5504,5482
5774,5568,5610
5774,5696,5737
5964,5760,5737
5964,5888,5865
6160,5952,5992
6160,6080,6120
6363,6144,6120
6363,6272,6247
6573,6281,6247
6573,6455,6502
6789,6528,6502
6789,6656,6630
7013,6720,6630
7013,6848,6885
7244,6912,6885
7244,7104,7140
7482,7104,7140
7482,7296,7267
7729,7360,7267
7729,7552,7522
7983,7552,7522
7983,7808,7777
8246,7808,7777
8246,8064,8032
8518,8064,8032
8518,8320,8287
8798,8320,8287
8798,8576,8542
9088,8512,8542
9088,8832,8797
9088,8832,8797
9387,9152,9116
9387,9088,9052
9696,9408,9435
9696,9408,9435
10016,9728,9690
10016,9728,9690
10346,9984,10072
10346,10048,9977
10686,10304,10327
10686,10240,10200
11038,10624,10710
11038,10624,10582
11402,11008,11092
11402,11008,10965
11777,11328,11347
11777,11392,11347
12165,11648,11730
12165,11712,11730
12565,12032,12112
12565,11968,11857
12979,12416,12495
12979,12480,12495
13407,12800,12877
13407,12864,12877
13848,13248,13260
13848,13248,13260
14304,13696,13770
14304,13824,13770
14775,14208,14184
14775,14272,14280
15262,14592,14567
15262,14784,14790
15764,15104,15172
15764,15232,15300
16283,15680,15810
16283,15808,15778
16820,16192,16192
16820,16320,16320
17373,16640,16702
17373,16832,16830
17946,17088,17212
17946,17344,17340
18536,17664,17627
18536,17856,17850
19147,18304,18424
19147,18432,18360
19777,18816,18997
19777,19009,18997
20429,19454,19539
20429,19648,19635
21101,20032,20145
21101,20288,20272
21796,20672,20910
21796,20864,20782
22514,21248,21420
22514,21568,21388
23255,21952,22185
23255,22272,22312
24021,22656,22822
24021,22976,22950
24812,23424,23587
24812,23616,23587
25629,24128,24352
25629,24320,24225
26473,24704,24862
26473,25152,25117
27345,25664,25882
27345,25920,25882
28245,26496,26775
28245,26880,26870
29175,27200,27412
29175,27584,27412
30136,28096,28432
30136,28544,28432
31128,28992,29197
31128,29376,29197
32153,29696,29962
32153,30144,30217
33212,30720,30855
33212,31168,30982
34306,31680,32002
34306,32192,32130
35436,32576,32767
35436,32768,32257
36602,33600,34042
36602,34304,34170
37808,34752,35062
37808,35054,35030
39053,35666,36337
39053,36480,36465
40339,36928,37230
40339,37312,37230
41667,38144,38505
41667,38656,38632
43039,39232,39716
43039,39872,39780
44456,40512,40991
44456,40960,40863
45920,41792,42266
45920,42432,42330
47432,43072,43350
47432,43712,43605
48994,44416,45007
48994,44864,44625
50608,45376,46282
50608,46400,46250
52274,46952,47430
52274,47703,47685
53995,48576,49119
53995,49216,48832
55773,49984,50490
55773,50688,50649
57610,51584,52084
57610,52160,52084
59507,53120,53805
59507,53952,53932
61466,54656,55207
61466,55488,55271
63491,56128,56610
63491,56896,56865
65581,57920,58777
65581,58752,58395
67741,59328,60371
67741,60416,60467
69971,61568,62283
69971,62528,62475
72275,63040,63750
72275,64512,64387
74655,65600,66300
74655,66016,66045
77114,67167,67957
77114,68480,68244
79653,69056,69742
79653,70656,70252
82276,71104,71910
82276,72768,72579
84985,73728,74460
84985,74688,74587
87784,75633,76564
87784,76878,76882
90674,77440,78317
90674,78862,78922
93660,80753,81855
93660,82496,82110
96744,82240,83417
96744,84096,83895
99930,85184,86445
99930,86400,86349
103220,87811,88867
103220,89084,89059
106619,90368,91672
106619,91712,91609
110130,92811,93712
110130,94068,93999
113757,95360,96071
113757,96704,96772
117503,98176,98430
117503,98240,97569
121372,100928,102127
121372,102720,102637
125368,103680,104486
125368,105920,105793
129497,106560,107546
129497,108170,108056
133761,107829,110542
133761,111296,111180
138165,112512,114112
138165,114688,114654
142715,115840,116630
142715,117760,118065
147414,118784,120264
147414,120768,121316
152269,123364,124312
152269,124187,123483
157283,126208,127372
157283,127168,126862
162462,129152,131580
162462,131456,131229
167811,132992,134194
167811,134848,134226
173337,136384,137126
173337,137024,136297
179045,139584,140282
179045,140288,140377
184941,142592,143182
184941,145152,145031
191031,146691,148537
191031,149884,149494
197321,150720,151534
197321,152640,152617
203819,154269,155550
203819,157154,156857
210530,159232,161415
210530,162176,162562
217463,163520,163200
217463,164160,163200
224623,165952,166833
224623,168256,168013
232020,172416,172826
232020,170880,170818
239660,173120,173559
239660,177216,175822
247552,177152,178022
247552,179904,179392
255703,183424,184014
255703,182848,181018
264123,185088,185959
264123,187328,185162
272821,189952,192238
272821,193683,194597
281804,194477,199760
281804,199104,194469
291084,199488,200207
291084,204352,201992
300669,202240,204669
300669,207104,206996
310570,210055,212670
310570,213944,216463
320796,211584,212829
320796,212992,207665
331360,217856,223667
331360,222272,222041
342271,218944,221340
342271,226624,224464
353541,228371,228862
353541,225580,225834
365183,231424,233708
365183,235072,231317
377208,234880,234823
377208,238528,237309
389629,241792,242090
389629,244800,251143
402459,247552,246553
402459,250859,240369
415712,253251,253087
415712,255825,254235
429401,259776,247861
429401,260045,250059
443540,262643,245949
443540,267136,251750
458145,269376,263416
458145,276568,260995
473232,272659,267178
473232,275796,247416
488814,281104,255575
488814,283247,259338
504911,285120,266477
504911,293889,249074
521537,291710,244675
521537,291840,258510
538710,299072,248820
538710,304998,256442
556449,300777,251214
556449,313136,291212
574772,310646,247453
574772,316809,277188
593699,313856,261762
593699,315392,245445
613249,327140,276587
613249,330459,276172
633442,333129,246655
633442,337591,252460
654301,341218,263737
