0.0026531219482421875,20,41,20,41
0.0031931400299072266,12,22,12,22
0.002919912338256836,3,1,3,1
0.0034253597259521484,63,52,63,52
0.003072977066040039,30,23,30,23
0.0027849674224853516,3,51,3,51
0.0023734569549560547,22,31,22,31
0.0027625560760498047,25,43,25,43
0.0023179054260253906,7,62,7,62
0.0027196407318115234,12,49,12,49
0.0032036304473876953,4,40,4,40
0.002682924270629883,60,40,60,40
0.0022542476654052734,45,13,45,13
0.0027494430541992188,43,26,43,26
0.003136157989501953,30,4,30,4
0.0028276443481445312,45,50,45,50
0.002560138702392578,1,54,1,54
0.0022439956665039062,5,14,5,14
0.003352642059326172,40,21,40,21
0.0027000904083251953,61,21,61,21
0.0027654170989990234,58,5,58,5
0.0031507015228271484,6,16,6,16
0.002527952194213867,25,41,25,41
0.003396272659301758,20,35,20,35
0.0027709007263183594,12,18,12,18
0.0029354095458984375,40,43,40,43
0.0027837753295898438,11,19,11,19
0.0031423568725585938,22,7,22,7
0.0028417110443115234,45,44,45,44
0.0025539398193359375,14,34,14,34
0.002347707748413086,38,7,38,7
0.003025054931640625,7,63,7,63
0.00244903564453125,42,63,42,63
0.0032532215118408203,0,14,0,14
0.0025937557220458984,59,29,59,29
0.002294301986694336,16,50,16,50
0.003007650375366211,43,26,43,26
0.0027158260345458984,25,23,25,23
0.0024170875549316406,7,52,7,52
0.003964424133300781,15,2,15,2
0.0028297901153564453,20,13,20,13
0.0025625228881835938,7,46,7,46
0.0022699832916259766,43,22,43,22
0.0030913352966308594,58,29,58,29
0.002382993698120117,9,51,9,51
0.003119945526123047,15,30,15,30
0.0028786659240722656,19,9,19,9
0.0024254322052001953,28,52,28,52
0.002994060516357422,35,18,35,18
0.0024995803833007812,11,27,11,27
0.002955198287963867,58,35,58,35
0.002428293228149414,23,56,23,56
0.0030901432037353516,32,20,32,20
0.002635478973388672,30,8,30,8
0.002315521240234375,58,0,58,0
0.0029938220977783203,20,52,20,52
0.002516508102416992,5,10,5,10
0.0031118392944335938,44,36,44,36
0.002363920211791992,7,48,7,48
0.003279447555541992,12,21,12,21
0.0030362606048583984,17,29,17,29
0.002504110336303711,17,11,17,11
0.002905607223510742,60,4,60,4
0.002394437789916992,28,53,28,53
0.002911806106567383,36,14,36,14
0.002285003662109375,35,47,35,47
0.002904176712036133,23,59,23,59
0.0032634735107421875,38,59,38,59
0.0028574466705322266,55,4,55,4
0.0024008750915527344,13,48,13,48
0.002861499786376953,63,20,63,20
0.0023386478424072266,35,29,35,29
0.002942323684692383,45,16,45,16
0.0030167102813720703,22,28,22,28
0.002607107162475586,38,57,38,57
0.003135204315185547,58,30,58,30
0.0028145313262939453,37,12,37,12
0.002487659454345703,21,10,21,10
0.0027701854705810547,59,32,59,32
0.0034008026123046875,37,0,37,0
0.0028960704803466797,15,11,15,11
0.002399921417236328,5,1,5,1
0.0032258033752441406,57,49,57,49
0.0026869773864746094,48,59,48,59
0.003180265426635742,33,24,33,24
0.0025713443756103516,49,11,49,11
0.0032503604888916016,32,36,32,36
0.0026559829711914062,59,14,59,14
0.0034356117248535156,7,36,7,36
0.0026710033416748047,23,12,23,12
0.0025513172149658203,41,0,41,0
0.0028808116912841797,25,30,25,30
0.0024983882904052734,47,45,47,45
0.003170490264892578,21,17,21,17
0.002710580825805664,23,14,23,14
0.003178834915161133,21,26,21,26
0.0028531551361083984,6,39,6,39
0.003107786178588867,56,9,56,9
0.0027923583984375,9,49,9,49
0.004255533218383789,10,10,10,10
0.002746105194091797,52,5,52,5
0.0032911300659179688,59,62,59,62
0.0028014183044433594,36,54,36,54
0.002972126007080078,23,1,23,1
0.0026645660400390625,50,40,50,40
0.003155231475830078,23,48,23,48
0.0026350021362304688,38,38,38,38
0.0022895336151123047,18,49,18,49
0.002974987030029297,23,0,23,0
0.002696514129638672,6,49,6,49
0.002353191375732422,60,34,60,34
0.0030286312103271484,22,59,22,59
0.002712249755859375,61,48,61,48
0.0023908615112304688,46,27,46,27
0.003077268600463867,37,49,37,49
0.002811908721923828,6,16,6,16
0.0022916793823242188,35,16,35,16
0.0027742385864257812,26,51,26,51
0.0022935867309570312,3,40,3,40
0.0027599334716796875,52,38,52,38
0.0022683143615722656,63,18,63,18
0.0027697086334228516,7,0,7,0
0.0033922195434570312,1,33,1,33
0.0028231143951416016,43,30,43,30
0.002260923385620117,55,43,55,43
0.00279998779296875,20,25,20,25
0.002290964126586914,52,36,52,36
0.002788066864013672,43,55,43,55
0.0022573471069335938,61,8,61,8
0.0027310848236083984,26,49,26,49
0.0023851394653320312,15,62,15,62
0.0030753612518310547,54,63,54,63
0.002538442611694336,51,41,51,41
0.0028023719787597656,29,20,29,20
0.0024008750915527344,8,14,8,14
0.002881288528442383,51,47,51,47
0.002267122268676758,42,55,42,55
0.0028765201568603516,40,22,40,22
0.0031332969665527344,39,36,39,36
0.0026237964630126953,14,58,14,58
0.0030820369720458984,62,24,62,24
0.0026013851165771484,28,16,28,16
0.0030710697174072266,14,60,14,60
0.0024971961975097656,37,26,37,26
0.003003835678100586,52,4,52,4
0.002506256103515625,44,24,44,24
0.003210306167602539,23,60,23,60
0.0026581287384033203,8,44,8,44
0.0023665428161621094,20,33,20,33
0.003026723861694336,16,40,16,40
0.0026874542236328125,9,30,9,30
0.0029370784759521484,15,47,15,47
0.0023648738861083984,17,3,17,3
0.0029973983764648438,43,11,43,11
0.0026760101318359375,14,61,14,61
0.003252744674682617,11,6,11,6
0.002793550491333008,50,22,50,22
0.0023527145385742188,17,49,17,49
0.002948760986328125,1,54,1,54
