40000,39014,0
40000,41574,49036
40000,41011,48222
40000,40140,47668
40000,39372,46099
40000,39372,46372
40000,40243,48408
40000,40396,47984
40000,40243,51609
40000,40243,47388
40000,40089,52415
40000,40140,47223
40000,40294,52491
40000,40140,47238
40000,39987,49044
48000,46489,19991
48000,49868,30492
48000,50181,58897
48000,49402,58788
48000,48691,57191
48000,47923,56581
48000,48128,56731
48000,47923,56291
48000,48076,57511
48000,48076,56536
48000,47974,57527
48000,48179,56609
56000,56524,300
56000,54425,23506
56000,58265,36627
56000,57651,68050
56000,56422,69233
56000,55449,65344
56000,55570,69582
56000,55789,66006
56000,56320,70783
64000,61747,600
64000,65843,40248
64000,64000,76223
64000,64409,75875
64000,64358,78219
64000,64665,76497
64000,64819,78412
64000,64665,76054
64000,64870,79730
64000,64716,76182
64000,64512,77273
64000,64409,76279
64000,64256,75858
64000,64358,76030
72000,68556,900
72000,75520,45137
72000,73318,86286
72000,71936,89255
72000,72614,85215
72000,72486,90554
72000,72704,85328
72000,72192,87196
72000,72396,85079
72000,72243,86855
72000,72243,84555
72000,71936,85151
72000,71936,85136
72000,71987,84928
80000,77670,1350
80000,82790,52177
80000,81561,95882
80000,79564,94096
80000,80230,94333
80000,79967,94344
80000,80032,94324
80000,79769,93955
80000,79923,93998
80000,80025,94785
80000,79564,93413
80000,79616,93795
88000,88370,1650
88000,86323,102163
88000,87193,102807
88000,87193,103000
88000,87756,103351
88000,88166,108347
88000,88085,103824
88000,87787,113677
88000,87705,103180
88000,88064,114116
88000,87961,103905
88000,88012,113880
88000,88217,103989
96000,100546,2146
96000,96768,114545
96000,94361,116239
96000,94208,111216
96000,94617,121533
96000,95129,112329
96000,96082,124900
96000,96378,113605
96000,96153,125236
96000,95488,112529
96000,95334,117878
104000,102860,2250
104000,106547,72756
104000,102809,132563
104000,104038,122842
104000,103680,130605
104000,103833,122411
104000,104140,124328
104000,103321,121440
104000,102809,121172
104000,103577,121685
104000,103219,121648
104000,103321,121830
104000,103219,121944
104000,103065,122038
112000,114892,2598
112000,109772,128873
112000,111564,141208
112000,112563,132784
112000,112563,138573
112000,112179,132231
112000,111923,134053
112000,112384,133146
112000,111308,132009
112000,111667,131369
112000,111257,130496
112000,110796,133606
112000,111155,130891
112000,111001,137975
112000,111155,130575
120000,123513,2935
120000,118304,141531
120000,120115,140554
120000,119296,141341
120000,120473,142299
120000,120678,142196
120000,120985,142523
120000,120832,142249
120000,120473,141485
120000,120371,141770
120000,120268,142337
120000,119603,140449
120000,119142,142031
120000,119603,140000
120000,119347,142776
120000,119193,139420
128000,123238,141705
128000,130355,88608
128000,124928,147212
128000,125644,148992
128000,126361,147512
128000,127897,153385
128000,128512,150604
128000,128307,154695
128000,127878,149384
128000,127814,153435
128000,128053,149518
128000,127169,148601
128000,126371,147879
136000,142336,300
136000,134963,161769
136000,136652,159546
136000,136192,159722
136000,135936,159148
136000,136192,159361
136000,136140,159271
136000,135782,157181
136000,135168,157920
136000,136140,159630
136000,135731,159247
136000,134758,155463
136000,134195,157432
136000,134604,157477
144000,146278,600
144000,138700,170681
144000,142489,166556
144000,144128,171116
144000,143616,168364
144000,143360,170093
144000,143379,167780
144000,143852,168077
144000,142899,165966
144000,144076,167207
144000,143462,172192
144000,142233,164165
144000,141158,172745
144000,141619,162536
144000,140800,175527
152000,155383,969
152000,144742,169440
152000,147988,173462
152000,150712,176298
152000,152166,182639
152000,151449,177523
152000,151142,187187
152000,151098,176639
152000,150981,188600
152000,152115,178281
152000,150886,187829
152000,149486,174462
152000,149061,180312
152000,149760,174207
152000,148889,177702
152000,149862,175160
160000,153243,1216
160000,166092,112029
160000,153600,182795
160000,155596,186818
160000,158566,186923
160000,160810,191265
160000,159036,186299
160000,158003,184151
160000,155648,182583
160000,157086,186847
160000,157947,185239
160000,158771,187027
168000,175104,1500
168000,163858,192678
168000,164749,194678
168000,167008,198356
168000,168550,196657
168000,167270,204392
168000,167731,197821
168000,167628,208063
168000,167168,199346
168000,168471,210872
168000,168834,200432
168000,166912,203710
176000,184268,1800
176000,172902,203784
176000,175769,204447
176000,176639,204979
176000,176025,204960
176000,176230,203620
176000,174745,203892
176000,174267,204752
