1,0,0,0,0
1,1,0,1,0
1,-43089595,-1785890,-42269815,-11426190
1,1,0,1,0
0,6,0,6,0
1,11,0,11,0
1,11,0,11,0
281,2810,6,2774,0
1,-2829,-6,-2798,0
2,2,0,2,0
281,2804,13,2766,0
140,1408,0,1408,0
2,-4223,-13,-4181,0
2,2,0,2,0
140,1408,0,1408,0
128,127,1,127,0
1,-1538,-1,-1542,0
1,1,0,1,0
64,64,0,64,0
128,128,0,128,0
1,-193,0,-189,0
1,1,0,1,0
64,64,0,64,0
128,128,0,128,0
1,-193,0,-197,0
1,1,0,1,0
256,256,0,253,0
256,255,1,252,0
1,-512,-1,-502,0
1,1,0,1,0
256,255,1,253,0
64,64,0,64,0
1,-320,-1,-322,0
1,1,0,1,0
256,256,0,252,0
64,64,0,64,0
80,80,0,80,0
2164928,2164314,620,2164308,0
1,1,0,1,0
2171648,2171079,571,2171077,56
2162624,3260373,946,3260366,0
1280,-7594890,-2136,-7594865,-56
1280,1279,1,1279,0
1280,1280,0,1280,0
1280,1280,0,1280,0
1280,1280,0,1280,0
1280,1280,0,1280,0
1280,1280,0,1280,0
12416,12416,0,12416,0
12416,12411,5,12411,0
12416,12414,2,12414,0
12416,12413,3,12413,0
12416,12416,0,12416,0
12416,12412,4,12412,0
12416,12413,3,12413,0
121024,121003,22,121002,0
120960,120932,28,120932,0
806464,806300,164,806300,0
812608,812416,192,812416,0
229568,229516,53,229515,0
229440,229382,58,229382,0
416000,415898,105,415895,0
415936,415838,98,415838,0
415936,415847,91,415845,0
415936,415852,84,415852,0
415936,415849,88,415848,0
2177472,2176869,608,2176864,16
2154752,2154195,561,2154191,56
2151360,2150807,554,2150806,85
4144384,4137166,7466,4127583,86895
4036480,4028701,8011,4018803,55323
3591040,3587817,3343,3581278,6432
3211392,3209662,1835,3204401,506
2556160,2555698,466,2555644,111058
2323328,2322824,509,2322810,86
2123520,2123094,434,2123086,5
1105664,1103915,1863,1090270,0
1936384,1932939,3651,1909007,0
2103808,2100256,3774,2074253,113
2061056,2057331,3955,2031917,0
2111488,2107762,3935,2081886,0
2108160,2104229,3893,2078355,57
2110464,2106685,4020,2080763,0
2110464,2106777,3932,2080669,0
2127232,2126831,406,2126814,0
2136960,2136501,463,2136416,0
8249600,7854653,397810,7692730,3624399
8255744,7875009,383813,7714986,3600770
8371200,7996875,377230,7836247,3735220
8290304,7911796,381569,7752047,3641080
